CUST_ID,GENDER,BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C14315,F,1135.70375,92.07,1.0,81.509491,3.0,0.272727,3,,0.272727,1200.0,355.798199,434.689529,11
C12057,,1060.422892,161.5,0.818182,765.748489,5.0,0.166667,3,0.166667,0.166667,3700.0,2333.389981,475.983876,12
C17353,,42.170547,588.0,1.0,0.0,0.0,1.0,12,0.0,0.0,2500.0,611.475897,164.424956,12
C15475,F,1773.484195,0.0,1.0,1578.889669,3.0,0.0,0,0.0,0.25,3000.0,442.578729,616.532252,12
C18873,,1040.030221,0.0,1.0,1390.64829,18.0,0.0,0,0.0,0.545455,1400.0,290.12962,287.994171,11
C15985,M,860.268175,0.0,1.0,1974.202963,5.0,0.0,0,0.0,0.333333,2500.0,749.789889,292.755072,12
C12130,,1452.469721,205.89,1.0,0.0,0.0,0.25,3,0.25,0.0,1600.0,501.655195,490.885882,12
C10652,,-1803.955439,1044.43,1.0,103.174612,1.0,0.666667,23,0.416667,0.083333,5000.0,1068.805913,518.001095,12
C15674,F,-2584.617366,0.0,1.0,385.424519,3.0,0.0,0,,0.3,3000.0,3206.865961,557.973185,10
C15575,,6958.239974,0.0,1.0,3482.699506,2.0,0.0,0,,0.166667,7500.0,3688.217452,1752.657115,12
C15450,F,1339.008889,0.0,1.0,1982.368623,1000.0,0.0,0,0.0,0.125,2500.0,1331.706743,232.422715,8
C13074,,212.080181,618.0,1.0,0.0,0.0,0.5,7,0.083333,0.0,6000.0,378.383325,169.341588,12
C12685,M,1114.506863,602.07,1.0,0.0,0.0,1.0,15,0.0,0.0,1800.0,676.487532,248.438014,12
C12241,M,1432.326731,0.0,0.625,3771.115165,15.0,0.0,0,,0.625,5000.0,138.855523,531.19984,8
C14325,M,22.695131,201.18,1.0,0.0,0.0,1.0,12,,0.0,3000.0,189.904819,137.173328,??
C19148,M,2.559461,116.1,0.571429,0.0,0.0,0.857143,6,,0.0,1500.0,256.642179,66.289561,
C17940,F,448.808529,0.0,0.909091,667.057963,1.0,0.0,0,,0.083333,4000.0,651.33864,192.140691,12
C15672,,14.571059,180.5,0.545455,0.0,0.0,0.416667,5,,0.0,6000.0,178.584988,69.359061,12
C18237,,59.020085,58.7,0.909091,0.0,0.0,0.166667,2,,0.0,1500.0,160.904963,148.887545,12
C14389,,31.944612,408.01,1.0,0.0,0.0,1.0,12,,0.0,7500.0,1027.411988,175.422323,12
C17019,F,128.982891,237.0,1.0,0.0,0.0,1.0,12,,0.0,5000.0,192.681715,165.041701,12
C16289,,1194.885664,365.5,1.0,0.0,0.0,0.416667,8,0.416667,0.0,1200.0,566.349364,1362.30698,12
C18081,F,109.794839,259.28,1.0,0.0,0.0,1.0,13,,0.0,2500.0,168.86298,161.738416,12
C13701,,286.264356,27.51,0.857143,871.199257,3.0,0.142857,1,0.142857,0.428571,500.0,733.901545,122.83519,7
C18618,F,2.660671,102.79,0.090909,0.0,0.0,0.083333,1,,0.0,4000.0,203.229371,27.54692,12
C14697,,2819.630553,0.0,1.0,230.543537,7.0,0.0,0,,0.25,3000.0,810.389383,1147.376672,12?ñ
C15521,F,-444.519756,302.4,1.0,1955.504366,4.0,0.333333,6,0.0,0.166667,3000.0,2579.035502,209.238839,12
C13085,M,982.165343,435.72,1.0,0.0,0.0,0.5,20,,0.0,2300.0,917.52463,1319.508567,12
C13459,,126.32794,718.01,0.909091,0.0,0.0,0.25,5,,0.0,7500.0,1067.973689,157.340797,12
C11011,,5573.146558,435.14,1000.0,3935.733135,7.0,1.0,14,1.0,0.333333,7000.0,1587.909833,1390.110596,12
C16022,,645.515371,756.0,1.0,0.0,0.0,1.0,12000,,0.0,600.0,1305.933063,883.267059,12
C15085,,164.583178,1489.28,0.454545,0.0?ñ,0.0,0.333333,8,,,3500.0,1858.087268,176.445411,12
C16878,M,1088.936666,724.98,1.0,0.0,0.0,1.0,20,,0.0,1000.0,902.612608,1454.523477,12
C15906,,1821.024103,0.0,1.0,323.218285,4.0,0.0,0,,0.166667,1800.0,954.718474,1910.925633,12
C10252,,558.476701,630.03,1.0,0.0,0.0,0.090909,1,0.090909,0.0,5500.0,426.092563,213.369694,11
C10665,,164.649775,1764.86,1.0,0.0,0.0,1.0,21,0.666667,0.0,10000.0,1768.463643,212.73674,12
C12162,F,164.377503,0.0,0.9,470.00055,3.0,0.0,0,0.0,0.3,9500.0,684.398658,152.648955,10
C15245,,5.377296,69.0,0.181818,0.0,0.0,0.083333,1,,0.0,2000.0,92.031894,46.267546,12
C11316,F,12.654903,120.0,0.4,0.0,0.0,0.3,3,,0.0,4500.0,291.598507,74.698385,10
C15401,,1057.699883,229.74,1.0,768.99315,4.0,0.5,7,0.5,0.333333,1500.0,307.755667,393.128829,12
C10414,,437.789873,1532.1,1.0,0.0,0.0,0.75,14,,0.0,5000.0,1834.368953,212.770698,12
C16142,,44.694228,788.99,0.818182,0.0,0.0,0.75,15,,0.0,5700.0,874.51882,141.103713,12
C16007,F,350.306089,0.0,0.333333,1438.822819,7.0,0.0,0,0.0,0.333333,1500.0,57.290411,188.739997,6
C13399,F,2854.716657,0.0,1.0,333.917678,,0.0,0,,0.166667,3000.0,712.005753,941.643087,12
C13998,M,3543.905366,1362.92,1.0,0.0,0.0,1.0,15,0.0,,7500.0,1026.706561,1039.058094,12
C13759,,-955.117067,0.0,1.0,3798.701398,13.0,0.0,0,,0.5,4500.0,2413.364689,284.390966,12
C18168,M,401.822565,518.23,1.0,0.0,0.0,0.5,8,0.166667,0.0,1700.0,160.689352,190.313074,12
C14192,M,1711.589245,1659.26,1.0,0.0,0.0,0.833333,13,,,6500.0,774.909705,545.130096,12
C15243,F,535.291589,824.61,1000.0,0.0,0.0,0.727273,20,0.181818,0.0,4000.0,314.512747,159.094115,11
C15394,F,1414.47232,331.52,0.636364,57.691122,1.0,0.166667,2,0.166667,0.083333,7500.0,3321.020515,394.681018,12?ñ
C11723,F,165.808096,981.19,0.714286,0.0,0.0,0.714286,16,0.571429,0.0,9000.0,672.446893,105.350665,7
C13251,,148.7321,532.66,1.0,0.0,0.0,0.416667,12,0.166667,0.0,3000.0,476.194293,174.358116,12
C17671,M,624.633263,0.0,0.818182,950.85274,8.0,0.0,0,,0.25,1000.0,330.064555,289.686899,12
C12414,F,3338.863375,775.0,1.0,0.0,0.0,0.583333,8,,0.0,8500.0,920.748289,784.929199,12
C18255,,1278.279881,15.0,1.0,0.0,0.0,0.083333,1,,0.0,1500.0,275.225729,436.116254,12
C11572,M,793.713659,1307.0,1.0,0.0,0.0,166.667,1,,0.0,3000.0,1533.10785,115.667981,6
C15018,,18.112481,206.69,0.636364,??,0.0,0.416667,5,0.0,0.0,2000.0,259.021737,??,12
C17532,,784.627873,641.0,1.0,913.146344,1.0,0.916667,12,0.916667,0.083333,1800.0,1657.991354,288.038151,12
C11720,,75.070011,898.45,0.9,0.0,0.0,0.9,11,0.0,0.0,4000.0,743.358844,146.723712,10
C17705,,976.390024,785.4,1.0,347.15722,3.0,0.333333,6,0.333333,0.25,3500.0,820.342892,251.963424,12
C15292,,668.291862,248.77,0.545455,0.0,0.0,0.333333,8,0.0,0.0,1500.0,2482.201611,244.376255,12
C12606,,2297.708974,0.0,1.0,797.536774,2.0,0.0,0,0.0,0.083333,3000.0,893.62955,469.990207,12
C18175,F,1039.267052,0.0,0.909091,3172.729359?ñ,3.0,0.0,0,,0.166667,3500.0,5240.282775,456.342225,12
C13004,M,54.80309,462.32,0.636364,0.0,0.0,0.583333,8,0.0,0.0,5000.0,422.709468,82.062989,12
C10027,F,1615.96724,102.0,1.0,244.840485,5.0,0.166667,2,0.166667,0.25,1700.0,890.178845,971.183209,12
C11123,,1522.831212,0.0,1.0,1883.483223,7.0,0.0,0,0.0,0.5,5000.0,1110.576652,364.832651,10
C13379,M,868.808006,39.83,1.0,0.0,,0.166667,2,,0.0,1950.0,264.721497,282.178494,12
C14030,,453.856643,238.75,1.0,0.0,0.0,0.571429,6,0.0,0.0,1500.0,94.007773,106.442582,7
C17386,,7.097146,78.19,0.636364,0.0,0.0,0.583333,7,0.0,0.0,5000.0,63.770059,74.625067,12
C14562,M,308.769481,489.24,1.0,1010.553199,9.0,0.75,11,0.0,0.416667,1000.0,1660.010795,207.644586,12
C17812,M,433.075331,750.0,1.0,0.0,0.0,1.0,12,,0.0,1500.0,719.974026,195.907231,12
C17215,,1274.544399,0.0,1.0,1269.320949,5.0,0.0,0,0.0,0.333333,2500.0,467.950231,480.456473,12
C16266,,16.167257,171.9,1.0,0.0,0.0,1.0,10,0.0,0.0,1500.0,145.002943,147.054838,10
C13559,M,1034.253025,144.0,1.0,365.613498,3.0,1.0,12,0.0,0.083333,1000.0,373.833477,658.796594,12
C12968,F,1902.444082,0.0,1.0,2272.984507,3.0,0.0,0,0.0,0.083333,2500.0,2751.373324,650.087006,12
C18484,F,109.009133,749.18,1.0,0.0,0.0,0.833333,10,0.0,,1000.0,922.628357,165.855405,12
C13476,M,1887.939311,0.0,1.0,1535.271649,3.0,0.0,0,0.0,0.166667,6700.0,567.78086,406.932424,12
C13350,M,95.267927,571.64,1.0,0.0,0.0,0.75,14,0.0,0.0,8800.0,558.81781,191.864946,12
C12001,M,-168.539199,176.73,1.0,0.0,0.0,0.333333,4,0.083333,,5000.0,197.074177,173.057909,12
C14112,,5561.390014,0.0,1.0,3041.330064,17.0,0.0,0,,0.5,6000.0,2193.97427,1558.55294,12
C16880,,412.385505,0.0,1.0,125.631015,2.0,0.0,0,0.0,0.083333,1500.0,1543.55933,136.386862,12
C18038,M,100.418706,1021.13,0.909091,0.0,0.0,0.833333,10,0.0,0.0,2000.0,1143.833292,160.392028,12
C18303,F,213.434094,840.61,0.625,0.0,0.0,0.625,14,0.625,0.0,1200.0,233.334106,119.28773,8
C13222,M,432.058764,817.62,1.0,0.0,0.0,0.916667,25,0.25,0.0,5100.0,2797.052769,314.307392,12
C14565,,62.440728,709.01,1.0,0.0,0.0,1.0,12,1.0,0.0,2000.0,716.721864,170.422207,12
C18678,M,9.996627,87.94,0.454545,0.0,0.0,0.416667,5,,0.0,1000.0,214.442181,122.22549,12
C14411,F,876.839962,147.82,1.0,784.229265,1.0,0.25,3,0.0,0.083333,1000.0,337.812755,355.119488,12
C12993,F,969.034643,50.85,1.0,0.0,0.0,0.166667,2,0.166667,0.0,1200.0,256.061264,309.02637,12
C17378,,34.40685,133.0,1.0,0.0,0.0,0.5,6,0.0,0.0,1500.0,153.124928,152.925044,12
C16500,M,305.72029,1125.8,1.0,0.0,0.0,1.0,17,0.333333,0.0,3000.0,1863.122757,204.442058,12
C18858,,1012.08968,312.48,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,325.606238,607.95748,12
C18877,F,23.506407,256.69,0.181818,0.0,0.0,0.083333,5,0.083333,0.0,1200.0,1386.758471,89.831553,12
C13947,F,1382.376636,77.91,1.0,300.531629,2.0,0.083333,1,0.0,0.166667,2500.0,639.362373,397.789389,12
C17280,M,126.467835,319.34,0.909091,0.0,0.0,0.333333,6,,0.0,2700.0,512.790367,163.353616?ñ,12
C10111,F,408.656365,941.64,1.0,0.0,0.0,1.0,12,0.0,0.0,2500.0,1097.78942,176.610605,12
C13542,F,2024.488164,0.0,1.0,1374.874243,1.0,0.0,0,,0.083333,3000.0,3398.082374,678.700673,12
C15812,,880.259646,831.52,1.0,0.0,0.0,0.5,20,,0.0,1200.0,975.402992,229.25572,12
C12040,F,49.869884,363.52,1000.0,0.0,0.0,0.833333,11,0.166667,0.0,9100.0,383.100848,175.869439,12
C18076,F,4749.435135,0.0,0.909091,5882.516718,18.0,0.0,0,0.0,0.727273,9000.0,1846.287674,1013.048371,11
C11073,F,328.242971,1555.66,1.0,0.0,0.0,1.0,26,0.25,0.0,3500.0,1052.275904,206.423078,12
C11650,,1212.812748,397.44,1.0,0.0,0.0,1.0,12,,0.0,2000.0,1738.449943,283.392145,12
C18524,F,29.040058,289.63,909.091,0.0,0.0,1.0,11,,0.0,1000.0,243.424066,88.003769,11
C13568,M,20.661831,298.8,0.454545,0.0,0.0,0.416667,5,0.0,0.0,5000.0,529.767238,128.122144,12
C15710,,19.928467,310.64,727.2729999999999,0.0,0.0,0.666667,8,,,9000.0,409.454228,175.245981,12
C16802,,1594.72697,0.0,0.818182,266.997482,1.0,0.0,0,,0.083333,3000.0,662.208086,474.606298,12
C10069,,809.847455,0.0,0.875,908.423608,1.0,0.0,0?ñ,,0.125,1500.0,146.074769,179.412493,8
C17180,F,6.104302,134.97,0.272727,0.0,,0.25,6,,0.0,4000.0,202.780964,42.148136,12
C12614,F,918.401897,0.0,0.454545,3176.804663,2.0,0.0,0,,0.166667,3500.0,4404.853578,254.748687,12
C14483,,1096.994956,0.0,1.0,1148.512914,4000.0,0.0,0,0.0,0.166667,2500.0,160.482027,404.435634,12
C13115,M,541.61305,554.79,1.0,468.601675,5.0,0.916667,12,0.916667,0.25,7000.0,2500.847222,226.781819,12
C13935,M,14.836268,170.09,0.545455,0.0,0.0,0.454545,10,,0.0,7000.0,190.956987,73.377488,11
C16610,,710.811464,633.87,0.75,672.991175,4.0,0.75,17,0.125,0.25,1000.0,474.226839,??,8
C16599,,1208.300547,1855.71,0.818182,0.0,0.0,1.0,27,,0.0,4500.0,3023.498427,523.893953,12
C10303,,3605.714046,1779.0,1.0,0.0,0.0,0.166667,2,,0.0,5000.0,856.05828,761.012234,12
C16876,F,512.011287,3837.1,1.0,0.0,0.0,1.0,28,0.416667,0.0,6000.0,3827.939809,197.465712,12
C10962,F,1104.960744,45.65,1.0,0.0,0.0,0.083333,1,0.083333,0.0,1200.0,293.890715,448.973668,12
C14682,,313.13311,49.09,1.0,1306.110387,13.0,0.166667,2,0.166667,0.416667,6500.0,1405.747523,189.159601,12
C16872,F,544.314078,111.8,1.0,912.814627,3000.0,0.083333,1,,0.166667,1200.0,135.415952,183.945301,12
C17832,,275.240429,0.0,0.909091,610.08928,5.0,0.0,0,0.0,0.25,700.0,1186.237636,189.618452,12
C10086,M,3.78631,133.05,0.636364,0.0,0.0,0.416667,5,,0.0,12000.0,210.053432,99.533735,12
C12426,,753.703481,0.0,1.0,899.346012,2.0,0.0,0,,0.083333,1200.0,1065.666403,160.863666,12
C18883,F,293.351517,0.0,1.0,247.986362,3.0,0.0,0,,,500.0,533.754035,169.743478,12
C16758,F,563.749251,5039.97,0.909091,0.0,0.0,0.833333,25000,,0.0,4000.0,4714.741294,200.287367,12
C11600,M,-843.357393,45.0,1.0,0.0,0.0,0.083333,1,,0.0,2000.0,304.408605,312.893487,12
C13421,,2806.264846,1021.66,1.0,0.0,0.0,0.166667,3,,0.0,6500.0,728.025537,1026.321014,12
C15708,,1175.922628,14.72,1.0,79.252166,3.0,0.083333,1,0.083333,0.25,1200.0,347.568201,463.992512,12
C14079,,1798.042812,0.0,1.0,478.838983,1.0,0.0,0,,0.083333,6300.0,1192.610471,564.715406,12
C17839,,504.127471,0.0,0.909091,18.042768,1.0,0.0,0,,0.083333,1200.0,1383.846999,376.80756,12
C16653,M,1160.451877,109.36,0.909091,37.12951,1.0,0.090909,2,0.090909,0.090909,1200.0,226.149461,279.581839,11
C11536,F,2402.800575,0.0,1.0,481.288304,1.0,0.0,0,,0.083333,7000.0,3590.813278,544.904786,12
C16383,,1969.414463,1322.06,1.0,849.366964,5.0,1000.0,27,,0.416667,5500.0,1764.32763,447.535776,12
C12423,F,929.115076,611.71,1.0,0.0,0.0,0.5,11,0.5,,1200.0,1019.527645,273.627647,
C12908,F,2540.711001,844.38,1.0,197.620055,1.0,0.5,11,,0.083333,7000.0,576.312714,532.652119,12
C14105,F,1030.503395,25.26,1.0,0.0,0.0,0.166667,2,,0.0,3000.0,1135.363289,237.276808,12
C15596,F,28.349518,235.0,0.454545,0.0,0.0,0.25,4,0.0,0.0,6000.0,268.128456,67.701929,12
C15258,,15.257465,238.25,0.636364,0.0,0.0,0.083333,2,0.0,0.0,3000.0,4.841543,111.741197,12
C13801,,1092.570471,624.36,1.0,0.0,0.0,1.0,24,,0.0,1000.0,653.319911,1210.133021,12
C15986,F,4389.759633,473.74,1.0,2462.100789,17.0,0.166667,7,,0.25,4500.0,999.619739,1893.402934,12
C16291,M,2043.78838,0.0,1.0,5997.514998,9.0,0.0,0,,0.5,6500.0,8075.826793,495.373116,12
C11931,,1383.161918,0.0,1.0,55.212259,2.0,0.0,0,0.0,0.166667,1500.0,276.630198,504.836908,12
C11616,M,39.477741,325.66,0.545455,0.0,0.0,0.333333,7,0.333333,0.0,1000.0,288.039256,107.908566,12
C12223,,2737.420448,0.0,1.0,257.147835,6.0,0.0,0,,0.25,3000.0,944.591497,1249.695933,12
C13052,,2320.402196,436.0,1.0,3298.084294,4.0,0.5,6,0.0,0.25,4000.0,4664.822102,858.092813,-12
C10459,,598.78776,519.0,1.0,0.0,0.0,0.818182,9,,0.0,4500.0,621.255763,210.248259,11
C15059,,1455.745146,266.0,1.0,168.514165,2.0,0.222222,4,,0.222222,1500.0,284.966485,302.737808,9
C16028,,312.928384,0.0,1.0,1800.188812,1.0,0.0,0,,0.083333,2800.0,28.380195,193.738387,12
C13132,,1394.445085,0.0,1.0,279.693602,4.0,0.0,0,0.0,0.333333,1600.0,389.817084,510.935129,12
C10362,F,1732.715258,3244.16,1.0,0.0,0.0,1.0,29,0.666667,0.0,11500.0,5674.185857,563.827502,12
C17502,,42.653615,93.24,1.0,0.0,0.0,0.5,6,0.0,0.0,5000.0,156.57819,95.992733,12
C18571,,1158.905046,82.9,1.0,3259.28324,13.0,0.333333,4,,0.583333,2500.0,2996.994649,478.201727,12
C16477,F,45.095168,469.89,1.0,0.0,0.0,1.0,20,0.0,0.0,2000.0,363.258365,178.843168,12
C12924,M,2.386716,115.0,0.454545,0.0?ñ,0.0,1.0,12,,0.0,8500.0,99.456136,21.497533,12
C12424,F,2159.370933,627.23,1.0,1055.558646,3.0,0.75,17,,0.25,2500.0,1030.373212,521.492992,12
C11410,F,1438.46998,0.0,1.0,88.409075,1.0,0.0,0,,0.083333,1500.0,298.435921,366.90327,12
C15289,,1804.401706,40.0,1.0,2392.281584,6.0,0.083333,1,0.083333,0.25,2500.0,2459.382382,679.004285,12?ñ
C14896,F,37.911473,254.0,0.818182,0.0,0.0,0.666667,12,0.166667,0.0,3000.0,248.076679,185.502626,12
C18653,M,22.493402,291.28,0.272727,0.0,0.0,0.25,7,0.166667,0.0,1000.0,563.715318,168.008886,12
C15670,F,3767.546906,3545.56,1.0,1841.555758,1.0,1.0,30?ñ,0.75,0.083333,9000.0,4061.59893,1007.691447,12
C12342,,2139.919711,330.89,1.0,2649.967098,18.0,500.0,7,0.083333,0.416667,6000.0,703.005516,720.646441,12
C13394,F,2837.322217,35.0,1.0,804.52054,12.0,0.083333,1,0.083333,0.666667,3000.0,618.234466,762.082055,12
C12058,F,3.03124,37.65,0.272727,0.0,0.0,0.083333,1,,0.0,7500.0,88.090034,56.690917,12
C19102,M,45.425151,360.0,1.0,0.0,0.0,1.0,8,0.0,0.0,1000.0,308.451142,119.669987,8
C14075,M,75.936035,856.44,0.545455,0.0,0.0,0.272727,3,0.272727,0.0,2300.0,426.894188,69.065604,11
C11137,,35.578362,464.51,0.909091,0.0,0.0,0.833333,10,0.083333,0.0,3000.0,452.522327,147.243614,??
C11468,M,311.357,2283.07,0.818182,0.0,0.0,0.666667,18,,0.0,9000.0,2395.548466,178.054329,12
C11503,,63.685705,690.84,1.0,0.0,0.0,1.0,24,,0.0,2500.0,676.624615,171.700116,12
C17647,,106.45347,2014.84,0.818182,0.0,0.0,0.583333,24,,0.0,3000.0,2139.733072,138.434369,12
C13730,,107.536958,555.0,1.0,0.0,0.0,1.0,6,,0.0,1000.0,313.879828,48.96697,6
C15636,M,-352.736999,1833.9,1.0,0.0,0.0,0.416667,6,0.416667,0.0,2500.0,1779.977904,188.774182,12
C12630,M,1061.394006,0.0,1.0,320.869981,8.0,0.0,0,,0.333333,8500.0,273.383468,319.905806,12
C12603,F,1958.649839,1759.46,0.857143,3240.789709,16.0,0.571429,11,,0.857143,7000.0,226.879675,415.235431,7
C11747,M,144.012882,675.53,0.636364,0.0,0.0,0.166667,2,,0.0,4000.0,1945.250404,271.90089,12
C18275,F,224.795583,240.74,1.0,0.0,0.0,0.666667,9,0.0,0.0,1000.0,372.301242,218.717866,12
C18318,F,777.739839,262.6,1.0,??,0.0,0.75,9,0.0,0.0,1000.0,131.553471,1379.505263,12
C17719,,77.383767,2321.87,0.636364,0.0,0.0,0.583333,22,0.166667,0.0,1900.0,2071.265301,88.997719?ñ,12
C18580,,1222.080889,750.0,0.818182,2452.136461,4.0,1.0,12,0.0,0.333333,2500.0,554.325638,260.87584,12
C16476,M,162.293507,0.0,1000.0,428.185827,5.0,0.0,0,,0.25,500.0,90.933457,467.783339,12
C15215,,74.755978,553.7,1.0,0.0,,0.583333,9,0.333333,0.0,1000.0,467.131192,169.840535,12
C11193,,802.618739,2860.32,1.0,0.0,0.0,0.666667,28,0.416667,0.0,4500.0,2024.536409,232.97847,12
C12750,,6001.428376,0.0,1.0,2404.829712,2000.0,0.0,0,,0.166667,9000.0,1369.894805,1791.251295,12
C10556,,1112.070216,179.24,1.0,0.0,0.0,0.416667,7,,0.0,4000.0,217.546584,368.652894,12
C15086,,2980.628942,1352.52,1000.0,0.0,0.0,0.083333,1,,0.0,10000.0,782.875155,760.415003,12
C18744,,73.243985,797.2,1.0,0.0,0.0,1.0,16,0.333333,0.0,1200.0,645.795684,140.715638,12
C10519,,1556.376158,0.0,1.0,655.037683,16.0,0.0,0,,0.583333,1700.0,1076.722225,1206.741644,12
C18023,,2896.14848,321.81,1.0,??,4.0,0.5,9,0.166667,0.333333,3500.0,599.84614,1440.449304,12
C14052,M,95.597121,101.97,1.0,97.921034,3.0,0.25,3,,0.166667,3000.0,306.960201,174.329733,12
C17197,F,255.4001,630.03,0.454545,0.0,0.0,0.083333,1,0.083333,0.0,3000.0,294.185139,294.438262,12
C18995,,44.505527,401.76,1.0,0.0,0.0,0.916667,12,,0.0,1500.0,291.089279,165.163582,12
C17405,F,1322.818587,0.0,1.0,762.301096,11.0,0.0,0,0.0,0.545455,1500.0,1035.62732,??,11
C11166,M,-26.787185,114.0,0.272727,0.0?ñ,0.0,0.083333,1,,0.0,1200.0,333.794157,124.494411,12
C14669,F,18.745682,872.7,363.636,0.0,0.0,0.333333,11,,0.0,2500.0,2411.060444,44.981723,12
C17431,M,2323.083307,0.0,0.888889,4750.570325,2.0,0.0,0,0.0,0.222222,6000.0,3537.546355,512.411472,9
C15590,F,287.817221,360.0,1.0,0.0,0.0,0.083333,1,,0.0,3000.0,112.678222,208.247475,12
C11737,F,1220.493289,0.0,0.363636,5607.394437,3.0,0.0,0,0.0,,6000.0,566.644234,1112.634979,12
C16034,,239.055052,892.4,0.818182,0.0,0.0,0.636364,15000,0.090909,0.0,2100.0,1713.393928,761.902854,11
C15143,,7.50839,95.0,0.181818,0.0,0.0,0.166667,2,0.166667,0.0,4000.0,547.880399,84.010008,12
C11871,,1885.547591,0.0,1.0,3197.181617,11.0,0.0,0,,0.25,8000.0,8559.584636,755.628834,12
C13140,M,1967.931753,1344.85,1.0,2509.019799,5.0,0.416667,6,0.416667,0.25,3500.0,3772.740721,600.505507,12
C18135,,862.276499,174.84,1.0,276.675751,1.0,0.5,6,,0.083333,1000.0,1407.393166,501.699229,12
C15684,F,2556.292783,0.0,1.0,226.369362,2.0,0.0,0,0.0,0.166667,6000.0,1311.010857,841.880535,12
C12563,M,-3207.605367,0.0,0.909091,3766.7883,5.0,0.0,0,,0.090909,9000.0,750.543668,1131.588644,11
C19109,,380.839064,0.0,0.857143,703.941544?ñ,13.0,0.0,0,0.0,0.428571,500.0,321.38201,123.66713,7
C11382,,18.898762,212.5,0.363636,0.0,0.0,0.333333,7,,0.0,1000.0,275.063898,59.26757,12
C12937,M,9.730297,99.24,0.636364,0.0,,0.583333,8,0.0,0.0,1000.0,195.347822,??,12
C13984,M,2271.7875,0.0,1.0,2866.563908,5.0,0.0,0,,0.25,8000.0,327.593428,365.820843,8
C10995,M,1295.446588,886.37,1.0,1310.182842,8.0,0.333333,7,,,1800.0,2966.291948,493.349977,12
C15601,M,2269.073907,284.9,1.0,??,5.0,0.166667,6,0.166667,0.333333,6000.0,559.24901,786.402078,12
C11546,F,1075.401912,150.0,1.0,0.0,0.0,0.083333,1,,0.0,1200.0,224.135558,443.646049,12
C12841,F,1519.396916,0.0,1.0,1825.201472,11.0,0.0,0,,0.333333,2000.0,412.126381,527.787946,12
C11129,,1262.88817,313.02,1.0,1381.613303,1.0,0.583333,13,,0.083333,1500.0,1960.519301,922.418051,12
C13710,,132.471933,1767.75,1.0,0.0,0.0,916.667,12,,0.0,6000.0,1757.458646,169.684838,12
C10856,M,1892.439622,86.7,1.0,92.435934,2.0,0.166667,2,0.166667,0.083333,2000.0,534.092827,1069.925154,12
C17593,F,2.910578,56.94,0.727273,0.0,0.0,0.25,3,0.0,0.0,3000.0,129.412694,42.033228,12
C10295,M,272.711518,0.0,0.818182,682.156051,2.0,0.0,0,0.0,0.083333,3000.0,2755.877257,144.621645,12
C11739,M,1669.01626,892.3,1.0,295.812224,1.0,0.916667,14,0.75,0.083333,1800.0,1065.80426,1027.885496,12
C18336,F,23.126579,213.95,0.727273,0.0,0.0,0.583333,7000,,0.0,2000.0,299.511212,120.226935,12
C18531,M,1420.676352,1379.12,1.0,346.104638,5.0,0.916667,26,,0.333333,1500.0,1439.44004,1159.79285,12
C15762,F,730.058174,782.6,1.0,0.0,0.0,1.0,12,1.0,0.0,12000.0,278.865346,238.608197,
C11212,,348.965773,1019.4,1.0,0.0,0.0,1.0,25,,0.0,1000.0,214.987376,176.525876,12
C10324,,927.041961,0.0,1.0,402.974164,5.0,0.0,0,0.0,0.333333,1000.0,719.974244,??,12
C18229,F,2162.267501,151.13,1.0,1005.55853,3.0,0.166667,3,,0.166667,2500.0,466.376831,619.460541,12
C18910,,39.564588,359.24,0.363636,0.0,0.0,0.333333,4,,,1500.0,992.647976,139.000402,12
C12134,M,482.799015,4240.41,0.818182,0.0,0.0,0.333333,4,,0.0,6000.0,6360.427012,127.311184,12
C11930,M,41.461969,550.08,0.272727,0.0,0.0,0.25,4,0.0,0.0,6000.0,1104.875573,168.561947,12
C10528,,1529.206464,874.94,1.0,0.0,0.0,0.833333,18,,0.0,1500.0,716.241063,1502.744095,12
C15746,,641.02208,0.0,1.0,180.321494,4.0,0.0,0,0.0,0.25,1000.0,345.161002,277.7637?ñ,12
C17097,M,1026.220651,0.0,1.0,452.176025,1.0,0.0,0,,0.083333,1500.0,263.839295,309.854995,12
C15504,F,3509.710886,0.0,1.0,3448.87085,1.0,0.0,0,0.0,0.090909,6000.0,811.884107,833.953708,11
C15552,,2089.997028,2576.0,1.0,0.0,0.0,0.25,4,0.25,0.0,5700.0,574.514857,531.183467,12
C14938,,28.315171,225.02,0.5,0.0,0.0,0.375,3,,0.0,10000.0,315.246249,118.313994,8
C17931,M,1120.08097,0.0,1.0,1218.392345,7.0,0.0,0,0.0,0.25,2500.0,299.789938,320.133269,12
C11181,M,2861.137399,0.0,1.0,265.06559,1.0,0.0,0,0.0,,3000.0,752.365473,786.946437,12
C12172,,3287.231954,0.0,1.0,3190.532048,3.0,0.0,0,0.0,0.25,8500.0,1339.9697,880.459505,12
C18642,,9.712731,128.94,0.636364,0.0,0.0,0.583333,7,,0.0,3000.0,169.863384,154.85954,12
